project_id,usage_start_time,service,sku,region,cost,credits,instance
proj-4,2025-08-09,Dataflow,sku-DAT-52,asia-south1,39.06,0.0,vm-analytics-1
proj-5,2025-08-09,Cloud Run,sku-CLO-65,asia-south1,6.69,0.0,vm-prod-1
proj-6,2025-08-09,Compute Engine,sku-COM-78,asia-south1,12.91,0.0,vm-dev-1
proj-7,2025-08-09,Cloud Storage,sku-CLO-91,asia-south1,3.17,0.0,vm-batch-1
proj-8,2025-08-09,BigQuery,sku-BIG-104,us-central1,36.1,0.0,vm-analytics-1
proj-9,2025-08-09,Dataflow,sku-DAT-117,us-central1,37.96,0.0,vm-prod-1
proj-10,2025-08-09,Cloud Run,sku-CLO-130,us-central1,6.96,0.0,vm-dev-1
proj-11,2025-08-09,Compute Engine,sku-COM-143,us-central1,12.15,0.0,vm-batch-1
proj-12,2025-08-09,Cloud Storage,sku-CLO-156,europe-west1,3.08,0.0,vm-analytics-1
proj-13,2025-08-09,BigQuery,sku-BIG-169,europe-west1,37.39,0.0,vm-prod-1
proj-14,2025-08-09,Dataflow,sku-DAT-182,europe-west1,40.96,0.0,vm-dev-1
proj-15,2025-08-09,Cloud Run,sku-CLO-195,asia-south1,6.9,0.0,vm-batch-1
proj-16,2025-08-09,Compute Engine,sku-COM-208,us-central1,12.17,0.0,vm-analytics-1
proj-17,2025-08-09,Cloud Storage,sku-CLO-221,us-central1,3.1,0.0,vm-prod-1
proj-18,2025-08-09,BigQuery,sku-BIG-234,asia-south1,38.13,0.0,vm-dev-1
proj-19,2025-08-09,Dataflow,sku-DAT-247,europe-west1,383.13,0.0,vm-batch-1
proj-20,2025-08-09,Cloud Run,sku-CLO-260,asia-south1,6.66,0.0,vm-analytics-1
proj-21,2025-08-09,Compute Engine,sku-COM-273,us-central1,13.79,0.0,vm-prod-1
proj-22,2025-08-09,Cloud Storage,sku-CLO-286,asia-south1,2.99,0.0,vm-dev-1
proj-23,2025-08-09,BigQuery,sku-BIG-299,europe-west1,38.6,0.0,vm-batch-1
proj-24,2025-08-09,Dataflow,sku-DAT-312,asia-south1,37.63,0.0,vm-analytics-1
proj-25,2025-08-09,Cloud Run,sku-CLO-325,asia-south1,5.76,0.0,vm-prod-1
proj-26,2025-08-09,Compute Engine,sku-COM-338,europe-west1,13.01,0.0,vm-dev-1
proj-27,2025-08-09,Cloud Storage,sku-CLO-351,us-central1,3.07,0.0,vm-batch-1
proj-28,2025-08-09,BigQuery,sku-BIG-364,us-central1,36.4,0.0,vm-analytics-1
proj-29,2025-08-09,Dataflow,sku-DAT-377,europe-west1,37.41,0.0,vm-prod-1
proj-30,2025-08-09,Cloud Run,sku-CLO-390,asia-south1,6.85,0.0,vm-dev-1
proj-1,2025-08-10,Compute Engine,sku-COM-13,asia-south1,12.4,0.0,vm-prod-1
proj-2,2025-08-10,Cloud Storage,sku-CLO-26,asia-south1,3.15,0.0,vm-dev-1
proj-3,2025-08-10,BigQuery,sku-BIG-39,us-central1,36.97,0.0,vm-batch-1
proj-4,2025-08-10,Dataflow,sku-DAT-52,europe-west1,35.02,0.0,vm-analytics-1
proj-5,2025-08-10,Cloud Run,sku-CLO-65,asia-south1,5.26,0.0,vm-prod-1
proj-6,2025-08-10,Compute Engine,sku-COM-78,asia-south1,11.45,0.0,vm-dev-1
proj-7,2025-08-10,Cloud Storage,sku-CLO-91,us-central1,3.34,0.0,vm-batch-1
proj-8,2025-08-10,BigQuery,sku-BIG-104,europe-west1,36.81,0.0,vm-analytics-1
proj-9,2025-08-10,Dataflow,sku-DAT-117,asia-south1,39.08,0.0,vm-prod-1
proj-10,2025-08-10,Cloud Run,sku-CLO-130,us-central1,7.83,0.0,vm-dev-1
proj-11,2025-08-10,Compute Engine,sku-COM-143,asia-south1,10.65,24.64,vm-batch-1
proj-12,2025-08-10,Cloud Storage,sku-CLO-156,europe-west1,3.03,0.0,vm-analytics-1
proj-13,2025-08-10,BigQuery,sku-BIG-169,europe-west1,38.22,0.0,vm-prod-1
proj-14,2025-08-10,Dataflow,sku-DAT-182,europe-west1,38.09,0.0,vm-dev-1
proj-15,2025-08-10,Cloud Run,sku-CLO-195,asia-south1,6.48,0.0,vm-batch-1
proj-16,2025-08-10,Compute Engine,sku-COM-208,asia-south1,11.58,0.0,vm-analytics-1
proj-17,2025-08-10,Cloud Storage,sku-CLO-221,us-central1,3.22,0.0,vm-prod-1
proj-18,2025-08-10,BigQuery,sku-BIG-234,asia-south1,36.3,0.0,vm-dev-1
proj-19,2025-08-10,Dataflow,sku-DAT-247,europe-west1,38.7,0.0,vm-batch-1
proj-20,2025-08-10,Cloud Run,sku-CLO-260,europe-west1,7.3,0.0,vm-analytics-1
proj-21,2025-08-10,Compute Engine,sku-COM-273,us-central1,11.86,0.0,vm-prod-1
proj-22,2025-08-10,Cloud Storage,sku-CLO-286,us-central1,2.89,0.0,vm-dev-1
proj-23,2025-08-10,BigQuery,sku-BIG-299,us-central1,37.18,0.0,vm-batch-1
proj-24,2025-08-10,Dataflow,sku-DAT-312,us-central1,40.51,0.0,vm-analytics-1
proj-25,2025-08-10,Cloud Run,sku-CLO-325,europe-west1,6.54,0.0,vm-prod-1
proj-26,2025-08-10,Compute Engine,sku-COM-338,us-central1,12.55,0.0,vm-dev-1
proj-27,2025-08-10,Cloud Storage,sku-CLO-351,europe-west1,3.16,0.0,vm-batch-1
proj-28,2025-08-10,BigQuery,sku-BIG-364,europe-west1,35.68,0.0,vm-analytics-1
proj-29,2025-08-10,Dataflow,sku-DAT-377,asia-south1,37.81,0.0,vm-prod-1
proj-30,2025-08-10,Cloud Run,sku-CLO-390,asia-south1,5.73,0.0,vm-dev-1
proj-1,2025-08-11,Compute Engine,sku-COM-13,asia-south1,14.31,0.0,vm-prod-1
proj-2,2025-08-11,Cloud Storage,sku-CLO-26,us-central1,3.44,0.0,vm-dev-1
proj-3,2025-08-11,BigQuery,sku-BIG-39,asia-south1,41.44,0.0,vm-batch-1
proj-4,2025-08-11,Dataflow,sku-DAT-52,europe-west1,45.54,0.0,vm-analytics-1
proj-5,2025-08-11,Cloud Run,sku-CLO-65,asia-south1,7.71,0.0,vm-prod-1
proj-6,2025-08-11,Compute Engine,sku-COM-78,us-central1,14.26,0.0,vm-dev-1
proj-7,2025-08-11,Cloud Storage,sku-CLO-91,europe-west1,3.47,5.12,vm-batch-1
proj-8,2025-08-11,BigQuery,sku-BIG-104,europe-west1,42.87,0.0,vm-analytics-1
proj-9,2025-08-11,Dataflow,sku-DAT-117,us-central1,43.96,0.0,vm-prod-1
proj-10,2025-08-11,Cloud Run,sku-CLO-130,europe-west1,7.67,0.0,vm-dev-1
proj-11,2025-08-11,Compute Engine,sku-COM-143,asia-south1,13.98,0.0,vm-batch-1
proj-12,2025-08-11,Cloud Storage,sku-CLO-156,europe-west1,3.57,0.0,vm-analytics-1
proj-13,2025-08-11,BigQuery,sku-BIG-169,asia-south1,42.37,0.0,vm-prod-1
proj-14,2025-08-11,Dataflow,sku-DAT-182,europe-west1,45.71,0.0,vm-dev-1
proj-15,2025-08-11,Cloud Run,sku-CLO-195,us-central1,7.83,0.0,vm-batch-1
proj-16,2025-08-11,Compute Engine,sku-COM-208,us-central1,13.73,0.0,vm-analytics-1
proj-17,2025-08-11,Cloud Storage,sku-CLO-221,europe-west1,3.51,0.0,vm-prod-1
proj-18,2025-08-11,BigQuery,sku-BIG-234,asia-south1,43.97,0.0,vm-dev-1
proj-19,2025-08-11,Dataflow,sku-DAT-247,asia-south1,42.87,0.0,vm-batch-1
proj-20,2025-08-11,Cloud Run,sku-CLO-260,europe-west1,7.89,0.0,vm-analytics-1
proj-21,2025-08-11,Compute Engine,sku-COM-273,us-central1,14.87,0.0,vm-prod-1
proj-22,2025-08-11,Cloud Storage,sku-CLO-286,europe-west1,3.78,0.0,vm-dev-1
proj-23,2025-08-11,BigQuery,sku-BIG-299,asia-south1,41.76,0.0,vm-batch-1
proj-24,2025-08-11,Dataflow,sku-DAT-312,us-central1,43.33,0.0,vm-analytics-1
proj-25,2025-08-11,Cloud Run,sku-CLO-325,asia-south1,7.86,0.0,vm-prod-1
proj-26,2025-08-11,Compute Engine,sku-COM-338,us-central1,13.73,0.0,vm-dev-1
proj-27,2025-08-11,Cloud Storage,sku-CLO-351,europe-west1,3.76,0.0,vm-batch-1
proj-28,2025-08-11,BigQuery,sku-BIG-364,asia-south1,43.87,0.0,vm-analytics-1
proj-29,2025-08-11,Dataflow,sku-DAT-377,us-central1,45.33,0.0,vm-prod-1
proj-30,2025-08-11,Cloud Run,sku-CLO-390,europe-west1,7.19,0.0,vm-dev-1
proj-1,2025-08-12,Compute Engine,sku-COM-13,us-central1,13.22,0.0,vm-prod-1
proj-2,2025-08-12,Cloud Storage,sku-CLO-26,asia-south1,3.55,0.0,vm-dev-1
proj-3,2025-08-12,BigQuery,sku-BIG-39,asia-south1,43.63,0.0,vm-batch-1
proj-4,2025-08-12,Dataflow,sku-DAT-52,us-central1,44.02,0.0,vm-analytics-1
proj-5,2025-08-12,Cloud Run,sku-CLO-65,europe-west1,6.56,0.0,vm-prod-1
proj-6,2025-08-12,Compute Engine,sku-COM-78,asia-south1,12.12,0.0,vm-dev-1
proj-7,2025-08-12,Cloud Storage,sku-CLO-91,us-central1,3.49,0.0,vm-batch-1
proj-8,2025-08-12,BigQuery,sku-BIG-104,europe-west1,42.84,0.0,vm-analytics-1
proj-9,2025-08-12,Dataflow,sku-DAT-117,europe-west1,43.42,0.0,vm-prod-1
proj-10,2025-08-12,Cloud Run,sku-CLO-130,asia-south1,6.46,0.0,vm-dev-1
proj-11,2025-08-12,Compute Engine,sku-COM-143,us-central1,14.48,0.0,vm-batch-1
proj-12,2025-08-12,Cloud Storage,sku-CLO-156,us-central1,3.61,0.0,vm-analytics-1
proj-13,2025-08-12,BigQuery,sku-BIG-169,us-central1,43.52,0.0,vm-prod-1
proj-14,2025-08-12,Dataflow,sku-DAT-182,us-central1,43.55,0.0,vm-dev-1
proj-15,2025-08-12,Cloud Run,sku-CLO-195,asia-south1,7.09,0.0,vm-batch-1
proj-16,2025-08-12,Compute Engine,sku-COM-208,asia-south1,13.21,0.0,vm-analytics-1
proj-17,2025-08-12,Cloud Storage,sku-CLO-221,asia-south1,3.64,0.0,vm-prod-1
proj-18,2025-08-12,BigQuery,sku-BIG-234,asia-south1,44.28,0.0,vm-dev-1
proj-19,2025-08-12,Dataflow,sku-DAT-247,asia-south1,45.91,0.0,vm-batch-1
proj-20,2025-08-12,Cloud Run,sku-CLO-260,europe-west1,7.37,0.0,vm-analytics-1
proj-21,2025-08-12,Compute Engine,sku-COM-273,europe-west1,13.65,0.0,vm-prod-1
proj-22,2025-08-12,Cloud Storage,sku-CLO-286,europe-west1,3.58,0.0,vm-dev-1
proj-23,2025-08-12,BigQuery,sku-BIG-299,us-central1,42.75,0.0,vm-batch-1
proj-24,2025-08-12,Dataflow,sku-DAT-312,europe-west1,44.04,0.0,vm-analytics-1
proj-25,2025-08-12,Cloud Run,sku-CLO-325,europe-west1,8.21,0.0,vm-prod-1
proj-26,2025-08-12,Compute Engine,sku-COM-338,asia-south1,15.85,0.0,vm-dev-1
proj-27,2025-08-12,Cloud Storage,sku-CLO-351,asia-south1,3.44,0.0,vm-batch-1
proj-28,2025-08-12,BigQuery,sku-BIG-364,asia-south1,40.17,0.0,vm-analytics-1
proj-29,2025-08-12,Dataflow,sku-DAT-377,asia-south1,44.07,0.0,vm-prod-1
proj-30,2025-08-12,Cloud Run,sku-CLO-390,asia-south1,7.62,0.0,vm-dev-1
proj-1,2025-08-13,Compute Engine,sku-COM-13,us-central1,13.16,0.0,vm-prod-1
proj-2,2025-08-13,Cloud Storage,sku-CLO-26,us-central1,3.77,0.0,vm-dev-1
proj-3,2025-08-13,BigQuery,sku-BIG-39,europe-west1,43.42,0.0,vm-batch-1
proj-4,2025-08-13,Dataflow,sku-DAT-52,us-central1,45.44,0.0,vm-analytics-1
proj-5,2025-08-13,Cloud Run,sku-CLO-65,us-central1,6.84,0.0,vm-prod-1
proj-6,2025-08-13,Compute Engine,sku-COM-78,us-central1,14.35,0.0,vm-dev-1
proj-7,2025-08-13,Cloud Storage,sku-CLO-91,europe-west1,3.53,0.0,vm-batch-1
proj-8,2025-08-13,BigQuery,sku-BIG-104,us-central1,41.24,0.0,vm-analytics-1
proj-9,2025-08-13,Dataflow,sku-DAT-117,us-central1,44.15,0.0,vm-prod-1
proj-10,2025-08-13,Cloud Run,sku-CLO-130,asia-south1,7.39,0.0,vm-dev-1
proj-11,2025-08-13,Compute Engine,sku-COM-143,us-central1,13.96,0.0,vm-batch-1
proj-12,2025-08-13,Cloud Storage,sku-CLO-156,asia-south1,3.74,0.0,vm-analytics-1
proj-13,2025-08-13,BigQuery,sku-BIG-169,us-central1,43.55,0.0,vm-prod-1
proj-14,2025-08-13,Dataflow,sku-DAT-182,us-central1,41.7,0.0,vm-dev-1
proj-15,2025-08-13,Cloud Run,sku-CLO-195,us-central1,6.77,0.0,vm-batch-1
proj-16,2025-08-13,Compute Engine,sku-COM-208,asia-south1,14.2,0.0,vm-analytics-1
proj-17,2025-08-13,Cloud Storage,sku-CLO-221,europe-west1,3.37,0.0,vm-prod-1
proj-18,2025-08-13,BigQuery,sku-BIG-234,asia-south1,42.37,0.0,vm-dev-1
proj-19,2025-08-13,Dataflow,sku-DAT-247,us-central1,42.93,0.0,vm-batch-1
proj-20,2025-08-13,Cloud Run,sku-CLO-260,europe-west1,6.97,0.0,vm-analytics-1
proj-21,2025-08-13,Compute Engine,sku-COM-273,asia-south1,13.58,0.0,vm-prod-1
proj-22,2025-08-13,Cloud Storage,sku-CLO-286,europe-west1,3.7,0.0,vm-dev-1
proj-23,2025-08-13,BigQuery,sku-BIG-299,asia-south1,45.0,0.0,vm-batch-1
proj-24,2025-08-13,Dataflow,sku-DAT-312,asia-south1,45.23,0.0,vm-analytics-1
proj-25,2025-08-13,Cloud Run,sku-CLO-325,us-central1,7.04,0.0,vm-prod-1
proj-26,2025-08-13,Compute Engine,sku-COM-338,europe-west1,13.68,0.0,vm-dev-1
proj-27,2025-08-13,Cloud Storage,sku-CLO-351,us-central1,3.52,0.0,vm-batch-1
proj-28,2025-08-13,BigQuery,sku-BIG-364,us-central1,41.83,0.0,vm-analytics-1
proj-29,2025-08-13,Dataflow,sku-DAT-377,asia-south1,45.4,0.0,vm-prod-1
proj-30,2025-08-13,Cloud Run,sku-CLO-390,asia-south1,6.8,0.0,vm-dev-1
proj-1,2025-08-14,Compute Engine,sku-COM-13,us-central1,13.81,0.0,vm-prod-1
proj-2,2025-08-14,Cloud Storage,sku-CLO-26,us-central1,3.34,0.0,vm-dev-1
proj-3,2025-08-14,BigQuery,sku-BIG-39,asia-south1,42.27,0.0,vm-batch-1
proj-4,2025-08-14,Dataflow,sku-DAT-52,asia-south1,46.95,0.0,vm-analytics-1
proj-5,2025-08-14,Cloud Run,sku-CLO-65,asia-south1,7.45,0.0,vm-prod-1
proj-6,2025-08-14,Compute Engine,sku-COM-78,asia-south1,14.74,0.0,vm-dev-1
proj-7,2025-08-14,Cloud Storage,sku-CLO-91,europe-west1,23.97,0.0,vm-batch-1
proj-8,2025-08-14,BigQuery,sku-BIG-104,asia-south1,41.65,0.0,vm-analytics-1
proj-9,2025-08-14,Dataflow,sku-DAT-117,asia-south1,45.66,0.0,vm-prod-1
proj-10,2025-08-14,Cloud Run,sku-CLO-130,us-central1,7.36,0.0,vm-dev-1
proj-11,2025-08-14,Compute Engine,sku-COM-143,asia-south1,12.85,0.0,vm-batch-1
proj-12,2025-08-14,Cloud Storage,sku-CLO-156,us-central1,3.45,0.0,vm-analytics-1
proj-13,2025-08-14,BigQuery,sku-BIG-169,europe-west1,44.4,0.0,vm-prod-1
proj-14,2025-08-14,Dataflow,sku-DAT-182,us-central1,651.33,0.0,vm-dev-1
proj-15,2025-08-14,Cloud Run,sku-CLO-195,asia-south1,6.63,0.0,vm-batch-1
proj-16,2025-08-14,Compute Engine,sku-COM-208,europe-west1,12.14,0.0,vm-analytics-1
proj-17,2025-08-14,Cloud Storage,sku-CLO-221,asia-south1,3.7,0.0,vm-prod-1
proj-18,2025-08-14,BigQuery,sku-BIG-234,asia-south1,39.99,0.0,vm-dev-1
proj-19,2025-08-14,Dataflow,sku-DAT-247,europe-west1,44.68,0.0,vm-batch-1
proj-20,2025-08-14,Cloud Run,sku-CLO-260,europe-west1,6.67,0.0,vm-analytics-1
proj-21,2025-08-14,Compute Engine,sku-COM-273,europe-west1,94.73,0.0,vm-prod-1
proj-22,2025-08-14,Cloud Storage,sku-CLO-286,europe-west1,3.28,0.0,vm-dev-1
proj-23,2025-08-14,BigQuery,sku-BIG-299,us-central1,43.72,0.0,vm-batch-1
proj-24,2025-08-14,Dataflow,sku-DAT-312,asia-south1,46.22,0.0,vm-analytics-1
proj-25,2025-08-14,Cloud Run,sku-CLO-325,europe-west1,7.22,0.0,vm-prod-1
proj-26,2025-08-14,Compute Engine,sku-COM-338,asia-south1,14.53,0.0,vm-dev-1
proj-27,2025-08-14,Cloud Storage,sku-CLO-351,asia-south1,3.39,0.0,vm-batch-1
proj-28,2025-08-14,BigQuery,sku-BIG-364,us-central1,289.63,0.0,vm-analytics-1
proj-29,2025-08-14,Dataflow,sku-DAT-377,us-central1,45.01,0.0,vm-prod-1
proj-30,2025-08-14,Cloud Run,sku-CLO-390,europe-west1,6.53,0.0,vm-dev-1
proj-1,2025-08-15,Compute Engine,sku-COM-13,europe-west1,94.38,0.0,vm-prod-1
proj-2,2025-08-15,Cloud Storage,sku-CLO-26,us-central1,3.42,0.0,vm-dev-1
proj-3,2025-08-15,BigQuery,sku-BIG-39,asia-south1,39.81,0.0,vm-batch-1
proj-4,2025-08-15,Dataflow,sku-DAT-52,europe-west1,42.76,0.0,vm-analytics-1
proj-5,2025-08-15,Cloud Run,sku-CLO-65,asia-south1,7.18,0.0,vm-prod-1
proj-6,2025-08-15,Compute Engine,sku-COM-78,us-central1,13.75,0.0,vm-dev-1
proj-7,2025-08-15,Cloud Storage,sku-CLO-91,europe-west1,3.65,0.0,vm-batch-1
proj-8,2025-08-15,BigQuery,sku-BIG-104,us-central1,289.28,0.0,vm-analytics-1
proj-9,2025-08-15,Dataflow,sku-DAT-117,us-central1,42.1,0.0,vm-prod-1
proj-10,2025-08-15,Cloud Run,sku-CLO-130,us-central1,6.77,0.0,vm-dev-1
proj-11,2025-08-15,Compute Engine,sku-COM-143,europe-west1,13.73,0.0,vm-batch-1
proj-12,2025-08-15,Cloud Storage,sku-CLO-156,asia-south1,3.52,0.0,vm-analytics-1
proj-13,2025-08-15,BigQuery,sku-BIG-169,us-central1,39.31,0.0,vm-prod-1
proj-14,2025-08-15,Dataflow,sku-DAT-182,europe-west1,44.76,0.0,vm-dev-1
proj-15,2025-08-15,Cloud Run,sku-CLO-195,asia-south1,48.58,0.0,vm-batch-1
proj-16,2025-08-15,Compute Engine,sku-COM-208,asia-south1,12.92,0.0,vm-analytics-1
proj-17,2025-08-15,Cloud Storage,sku-CLO-221,us-central1,3.69,0.0,vm-prod-1
proj-18,2025-08-15,BigQuery,sku-BIG-234,europe-west1,41.2,0.0,vm-dev-1
proj-19,2025-08-15,Dataflow,sku-DAT-247,europe-west1,43.79,0.0,vm-batch-1
proj-20,2025-08-15,Cloud Run,sku-CLO-260,us-central1,8.11,0.0,vm-analytics-1
proj-21,2025-08-15,Compute Engine,sku-COM-273,us-central1,14.07,0.0,vm-prod-1
proj-22,2025-08-15,Cloud Storage,sku-CLO-286,us-central1,23.98,0.0,vm-dev-1
proj-23,2025-08-15,BigQuery,sku-BIG-299,us-central1,42.17,0.0,vm-batch-1
proj-24,2025-08-15,Dataflow,sku-DAT-312,us-central1,45.03,0.0,vm-analytics-1
proj-25,2025-08-15,Cloud Run,sku-CLO-325,us-central1,7.55,0.0,vm-prod-1
proj-26,2025-08-15,Compute Engine,sku-COM-338,asia-south1,13.73,0.0,vm-dev-1
proj-27,2025-08-15,Cloud Storage,sku-CLO-351,europe-west1,3.39,0.0,vm-batch-1
proj-28,2025-08-15,BigQuery,sku-BIG-364,us-central1,43.39,0.0,vm-analytics-1
proj-29,2025-08-15,Dataflow,sku-DAT-377,asia-south1,304.65,0.0,vm-prod-1
proj-30,2025-08-15,Cloud Run,sku-CLO-390,europe-west1,8.55,0.0,vm-dev-1
proj-1,2025-08-16,Compute Engine,sku-COM-13,europe-west1,12.72,0.0,vm-prod-1
proj-2,2025-08-16,Cloud Storage,sku-CLO-26,asia-south1,23.27,0.0,vm-dev-1
proj-3,2025-08-16,BigQuery,sku-BIG-39,asia-south1,36.93,0.0,vm-batch-1
proj-4,2025-08-16,Dataflow,sku-DAT-52,us-central1,36.16,0.0,vm-analytics-1
proj-5,2025-08-16,Cloud Run,sku-CLO-65,asia-south1,5.21,0.0,vm-prod-1
proj-6,2025-08-16,Compute Engine,sku-COM-78,europe-west1,12.24,0.0,vm-dev-1
proj-7,2025-08-16,Cloud Storage,sku-CLO-91,us-central1,3.03,0.0,vm-batch-1
proj-8,2025-08-16,BigQuery,sku-BIG-104,us-central1,34.08,0.0,vm-analytics-1
proj-9,2025-08-16,Dataflow,sku-DAT-117,us-central1,299.44,0.0,vm-prod-1
proj-10,2025-08-16,Cloud Run,sku-CLO-130,us-central1,6.33,0.0,vm-dev-1
proj-11,2025-08-16,Compute Engine,sku-COM-143,europe-west1,12.52,0.0,vm-batch-1
proj-12,2025-08-16,Cloud Storage,sku-CLO-156,asia-south1,3.22,0.0,vm-analytics-1
proj-13,2025-08-16,BigQuery,sku-BIG-169,europe-west1,35.75,0.0,vm-prod-1
proj-14,2025-08-16,Dataflow,sku-DAT-182,asia-south1,39.25,0.0,vm-dev-1
proj-15,2025-08-16,Cloud Run,sku-CLO-195,us-central1,6.26,0.0,vm-batch-1
proj-16,2025-08-16,Compute Engine,sku-COM-208,us-central1,93.29,0.0,vm-analytics-1
proj-17,2025-08-16,Cloud Storage,sku-CLO-221,asia-south1,3.31,0.0,vm-prod-1
proj-18,2025-08-16,BigQuery,sku-BIG-234,asia-south1,34.16,0.0,vm-dev-1
proj-19,2025-08-16,Dataflow,sku-DAT-247,us-central1,38.39,0.0,vm-batch-1
proj-20,2025-08-16,Cloud Run,sku-CLO-260,asia-south1,5.77,0.0,vm-analytics-1
proj-21,2025-08-16,Compute Engine,sku-COM-273,asia-south1,12.82,0.0,vm-prod-1
proj-22,2025-08-16,Cloud Storage,sku-CLO-286,us-central1,2.78,0.0,vm-dev-1
proj-23,2025-08-16,BigQuery,sku-BIG-299,us-central1,281.87,0.0,vm-batch-1
proj-24,2025-08-16,Dataflow,sku-DAT-312,us-central1,38.07,0.0,vm-analytics-1
proj-25,2025-08-16,Cloud Run,sku-CLO-325,europe-west1,6.02,0.0,vm-prod-1
proj-26,2025-08-16,Compute Engine,sku-COM-338,us-central1,12.64,0.0,vm-dev-1
proj-27,2025-08-16,Cloud Storage,sku-CLO-351,asia-south1,2.89,0.0,vm-batch-1
proj-28,2025-08-16,BigQuery,sku-BIG-364,europe-west1,33.7,0.0,vm-analytics-1
proj-29,2025-08-16,Dataflow,sku-DAT-377,us-central1,38.44,0.0,vm-prod-1
proj-30,2025-08-16,Cloud Run,sku-CLO-390,us-central1,48.88,0.0,vm-dev-1
proj-1,2025-08-17,Compute Engine,sku-COM-13,asia-south1,14.03,0.0,vm-prod-1
proj-2,2025-08-17,Cloud Storage,sku-CLO-26,us-central1,3.06,0.0,vm-dev-1
proj-3,2025-08-17,BigQuery,sku-BIG-39,asia-south1,280.05,0.0,vm-batch-1
proj-4,2025-08-17,Dataflow,sku-DAT-52,europe-west1,36.7,0.0,vm-analytics-1
proj-5,2025-08-17,Cloud Run,sku-CLO-65,europe-west1,7.13,0.0,vm-prod-1
proj-6,2025-08-17,Compute Engine,sku-COM-78,asia-south1,13.55,0.0,vm-dev-1
proj-7,2025-08-17,Cloud Storage,sku-CLO-91,europe-west1,2.83,0.0,vm-batch-1
proj-8,2025-08-17,BigQuery,sku-BIG-104,asia-south1,39.09,0.0,vm-analytics-1
proj-9,2025-08-17,Dataflow,sku-DAT-117,asia-south1,39.12,0.0,vm-prod-1
proj-10,2025-08-17,Cloud Run,sku-CLO-130,us-central1,49.4,14.47,vm-dev-1
proj-11,2025-08-17,Compute Engine,sku-COM-143,us-central1,10.8,0.0,vm-batch-1
proj-12,2025-08-17,Cloud Storage,sku-CLO-156,us-central1,3.27,0.0,vm-analytics-1
proj-13,2025-08-17,BigQuery,sku-BIG-169,us-central1,38.92,0.0,vm-prod-1
proj-14,2025-08-17,Dataflow,sku-DAT-182,asia-south1,38.84,0.0,vm-dev-1
proj-15,2025-08-17,Cloud Run,sku-CLO-195,us-central1,5.92,0.0,vm-batch-1
proj-16,2025-08-17,Compute Engine,sku-COM-208,asia-south1,12.59,0.0,vm-analytics-1
proj-17,2025-08-17,Cloud Storage,sku-CLO-221,us-central1,23.22,0.0,vm-prod-1
proj-18,2025-08-17,BigQuery,sku-BIG-234,us-central1,34.74,0.0,vm-dev-1
proj-19,2025-08-17,Dataflow,sku-DAT-247,europe-west1,39.85,0.0,vm-batch-1
proj-20,2025-08-17,Cloud Run,sku-CLO-260,europe-west1,5.88,0.0,vm-analytics-1
proj-21,2025-08-17,Compute Engine,sku-COM-273,us-central1,12.1,0.0,vm-prod-1
proj-22,2025-08-17,Cloud Storage,sku-CLO-286,asia-south1,2.79,0.0,vm-dev-1
proj-23,2025-08-17,BigQuery,sku-BIG-299,us-central1,35.1,0.0,vm-batch-1
proj-24,2025-08-17,Dataflow,sku-DAT-312,europe-west1,296.24,0.0,vm-analytics-1
proj-25,2025-08-17,Cloud Run,sku-CLO-325,europe-west1,6.26,0.0,vm-prod-1
proj-26,2025-08-17,Compute Engine,sku-COM-338,asia-south1,11.4,0.0,vm-dev-1
proj-27,2025-08-17,Cloud Storage,sku-CLO-351,us-central1,2.98,0.0,vm-batch-1
proj-28,2025-08-17,BigQuery,sku-BIG-364,us-central1,33.94,0.0,vm-analytics-1
proj-29,2025-08-17,Dataflow,sku-DAT-377,asia-south1,38.59,0.0,vm-prod-1
proj-30,2025-08-17,Cloud Run,sku-CLO-390,asia-south1,5.56,0.0,vm-dev-1
proj-1,2025-08-18,Compute Engine,sku-COM-13,us-central1,14.45,0.0,vm-prod-1
proj-2,2025-08-18,Cloud Storage,sku-CLO-26,europe-west1,3.25,0.0,vm-dev-1
proj-3,2025-08-18,BigQuery,sku-BIG-39,us-central1,45.47,0.0,vm-batch-1
proj-4,2025-08-18,Dataflow,sku-DAT-52,europe-west1,302.05,0.0,vm-analytics-1
proj-5,2025-08-18,Cloud Run,sku-CLO-65,us-central1,7.48,0.0,vm-prod-1
proj-6,2025-08-18,Compute Engine,sku-COM-78,us-central1,13.91,0.0,vm-dev-1
proj-7,2025-08-18,Cloud Storage,sku-CLO-91,us-central1,3.28,0.0,vm-batch-1
proj-8,2025-08-18,BigQuery,sku-BIG-104,europe-west1,39.91,0.0,vm-analytics-1
proj-9,2025-08-18,Dataflow,sku-DAT-117,us-central1,43.44,0.0,vm-prod-1
proj-10,2025-08-18,Cloud Run,sku-CLO-130,us-central1,6.39,0.0,vm-dev-1
proj-11,2025-08-18,Compute Engine,sku-COM-143,us-central1,95.82,0.0,vm-batch-1
proj-12,2025-08-18,Cloud Storage,sku-CLO-156,us-central1,3.68,0.0,vm-analytics-1
proj-13,2025-08-18,BigQuery,sku-BIG-169,asia-south1,40.28,0.0,vm-prod-1
proj-14,2025-08-18,Dataflow,sku-DAT-182,us-central1,43.74,0.0,vm-dev-1
proj-15,2025-08-18,Cloud Run,sku-CLO-195,us-central1,7.18,0.0,vm-batch-1
